%time,seq,stamp,frame_id,sonar0,sonar1,sonar2,sonar3,sonar4,sonar5,sonar6,sonar7,sonar8,sonar9
1.57989968668075E+018,8480,1.57989968668033E+018,base_link,432,380,152,1889,1271,1260,1393,832,1376,491
1.57989968672115E+018,8481,1.57989968672033E+018,base_link,397,473,185,1932,1262,1240,1414,1064,1690,426
1.57989968676161E+018,8482,1.57989968676033E+018,base_link,349,410,182,1899,1240,1240,1422,1124,1924,476
1.57989968680197E+018,8483,1.57989968680133E+018,base_link,473,441,234,1931,1230,1208,1424,899,1956,544
1.57989968684193E+018,8484,1.57989968684133E+018,base_link,504,513,441,1273,1200,1168,1434,847,1977,668
1.57989968688181E+018,8485,1.57989968688133E+018,base_link,513,513,247,1240,1192,1211,1457,1240,2010,522
1.5798996869222E+018,8486,1.57989968692233E+018,base_link,556,534,1397,1242,1169,1630,1753,1187,2018,508
1.57989968696296E+018,8487,1.57989968696333E+018,base_link,504,533,1562,1232,1149,1138,-1,1033,2049,620
1.57989968700414E+018,8488,1.57989968700333E+018,base_link,596,503,277,1334,1118,1118,185,951,2060,574
1.57989968704546E+018,8489,1.57989968704533E+018,base_link,627,646,307,1324,1097,1538,1496,1321,2090,579
1.5798996870866E+018,8490,1.57989968708533E+018,base_link,635,573,288,380,1098,1549,3061,993,2123,724
1.57989968712588E+018,8491,1.57989968712533E+018,base_link,647,605,295,367,1064,1125,1752,1053,2161,670
1.5798996871664E+018,8492,1.57989968716633E+018,base_link,679,616,318,379,1035,1198,2566,1012,2193,640
1.57989968720625E+018,8493,1.57989968720733E+018,base_link,689,616,688,347,1024,1187,2844,812,831,748
1.57989968724738E+018,8494,1.57989968724733E+018,base_link,710,678,328,337,1004,1157,1815,1156,2275,720
1.57989968728716E+018,8495,1.57989968728733E+018,base_link,727,696,781,369,995,1035,2876,1095,4098,786
1.57989968732689E+018,8496,1.57989968732733E+018,base_link,751,709,810,336,986,1002,2888,965,4131,901
1.57989968736792E+018,8497,1.57989968736833E+018,base_link,751,719,616,327,952,1002,941,1103,1544,801
1.57989968740754E+018,8498,1.57989968740833E+018,base_link,791,688,810,336,941,950,2719,959,4178,803
1.57989968744778E+018,8499,1.57989968744933E+018,base_link,802,729,790,316,931,931,1022,1119,1550,841
1.57989968748948E+018,8500,1.57989968748933E+018,base_link,853,750,605,295,921,900,900,919,1647,774
1.57989968753084E+018,8501,1.57989968753133E+018,base_link,843,771,872,1098,932,880,1485,930,1575,775
1.57989968757242E+018,8502,1.57989968757233E+018,base_link,843,791,792,296,901,869,1887,949,1627,723
1.57989968761246E+018,8503,1.57989968761233E+018,base_link,792,832,893,-1,892,849,2916,939,1607,703
1.57989968765322E+018,8504,1.57989968765333E+018,base_link,854,781,790,421,881,839,1414,1073,1597,832
1.57989968769476E+018,8505,1.57989968769333E+018,base_link,864,791,852,-1,881,840,1012,1083,1607,795
1.57989968773462E+018,8506,1.57989968773533E+018,base_link,884,801,852,483,871,819,1023,1129,1663,801
1.57989968777632E+018,8507,1.57989968777633E+018,base_link,884,801,852,-1,860,830,991,1011,1617,775
1.57989968781555E+018,8508,1.57989968781633E+018,base_link,873,811,872,391,863,832,1416,1096,1630,799
1.57989968785689E+018,8509,1.57989968785733E+018,base_link,894,760,861,2465,860,808,1413,1062,4456,784
1.5798996878965E+018,8510,1.57989968789733E+018,base_link,884,780,841,391,873,821,1025,1003,1640,727
1.57989968793729E+018,8511,1.57989968793833E+018,base_link,905,781,862,-1,861,809,981,1063,1648,765
1.5798996879775E+018,8512,1.57989968797933E+018,base_link,873,790,851,432,873,832,994,972,1640,830
1.57989968801911E+018,8513,1.57989968802033E+018,base_link,895,781,832,306,881,830,1002,1309,1627,812
1.57989968806426E+018,8514,1.57989968806133E+018,base_link,863,780,830,-1,884,843,1004,952,1610,779
1.57989968810023E+018,8515,1.57989968810233E+018,base_link,864,791,780,410,881,839,1023,1073,1597,837
1.57989968814018E+018,8516,1.57989968814333E+018,base_link,840,762,832,307,902,851,1445,1022,1597,725
1.57989968818696E+018,8517,1.57989968818333E+018,base_link,884,832,852,286,901,850,1012,1042,1586,833
1.57989968822282E+018,8518,1.57989968822433E+018,base_link,1059,822,831,295,901,858,1012,919,1575,744
1.57989968826255E+018,8519,1.57989968826433E+018,base_link,850,772,853,276,943,870,2927,961,1597,786
1.57989968830387E+018,8520,1.57989968830533E+018,base_link,812,781,771,296,911,869,1022,837,1637,793
1.5798996883425E+018,8521,1.57989968834533E+018,base_link,799,741,812,-1,943,880,1445,941,1577,797
1.5798996883871E+018,8522,1.57989968838833E+018,base_link,792,811,801,-1,943,892,1023,981,1566,803
1.57989968842823E+018,8523,1.57989968843033E+018,base_link,884,719,749,411,963,891,1044,1104,1555,862
1.57989968846974E+018,8524,1.57989968847033E+018,base_link,823,791,718,255,973,911,1033,899,1544,781
1.57989968851039E+018,8525,1.57989968851133E+018,base_link,823,729,718,264,1007,911,1067,924,1281,747
1.57989968854981E+018,8526,1.57989968855333E+018,base_link,830,779,823,-1,1026,922,1075,972,1557,726
1.57989968859391E+018,8527,1.57989968859333E+018,base_link,823,801,718,-1,1007,921,1087,821,1549,779
1.57989968863168E+018,8528,1.57989968863333E+018,base_link,1057,1509,710,4624,1038,945,1077,819,1527,757
1.57989968867176E+018,8529,1.57989968867333E+018,base_link,864,760,770,536,1046,942,1064,859,1535,766
1.57989968871176E+018,8530,1.57989968871333E+018,base_link,1213,1253,707,-1,1169,963,1105,981,1503,856
1.57989968875138E+018,8531,1.57989968875433E+018,base_link,812,1583,668,329,1139,963,1024,828,1247,775
1.57989968879231E+018,8532,1.57989968879433E+018,base_link,922,1563,688,-1,1129,984,1116,880,1505,775
1.57989968883333E+018,8533,1.57989968883533E+018,base_link,1224,1542,728,340,1734,983,1127,802,1499,810
1.57989968887355E+018,8534,1.57989968887533E+018,base_link,1101,1101,646,1581,1128,1004,1127,828,1236,730
1.57989968891464E+018,8535,1.57989968891533E+018,base_link,1170,1385,648,-1,1232,1026,1199,819,1485,797
1.57989968895289E+018,8536,1.57989968895633E+018,base_link,1142,1346,719,338,256,1024,1188,828,1524,764
1.57989968899489E+018,8537,1.57989968899733E+018,base_link,998,1490,728,1366,1220,1034,1157,864,1479,832
1.57989968903645E+018,8538,1.57989968903583E+018,base_link,1142,1449,2116,-1,1275,1046,1152,811,1458,800
1.57989968907747E+018,8539,1.57989968907583E+018,base_link,1142,1480,2158,-1,244,1057,1199,818,1582,771
1.57989968911812E+018,8540,1.57989968911783E+018,base_link,1315,1479,2149,3672,1419,1089,1273,851,1487,891
1.57989968915765E+018,8541,1.57989968915883E+018,base_link,1241,1430,1634,770,265,1097,1127,911,1741,755
1.57989968920034E+018,8542,1.57989968919883E+018,base_link,1233,1212,2136,675,233,1105,1278,785,1739,753
1.5798996892402E+018,8543,1.57989968923883E+018,base_link,1140,965,2208,716,263,1105,1136,816,1636,816
1.57989968928008E+018,8544,1.57989968927983E+018,base_link,1365,1245,3908,708,275,1149,1271,911,1556,744
1.57989968932137E+018,8545,1.57989968931983E+018,base_link,1090,1264,2158,666,233,1137,1146,807,1586,823
1.5798996893606E+018,8546,1.57989968936083E+018,base_link,1275,1367,2785,696,246,1179,1181,883,1755,758
1.57989968940229E+018,8547,1.57989968940083E+018,base_link,1140,945,2147,593,253,1177,1166,785,1667,732
1.57989968944231E+018,8548,1.57989968944183E+018,base_link,1141,1201,3917,583,-1,1219,1167,868,1411,753
1.57989968948377E+018,8549,1.57989968948283E+018,base_link,1162,1059,1387,574,432,1199,1178,956,1397,739
1.57989968952447E+018,8550,1.57989968952283E+018,base_link,1252,1170,1378,585,2168,1252,1190,901,1433,746
1.57989968956245E+018,8551,1.57989968956383E+018,base_link,1131,1110,1366,666,275,1260,1188,889,1431,733
1.57989968960567E+018,8552,1.57989968960383E+018,base_link,803,1099,1345,677,276,1302,1198,919,1472,668
1.57989968964809E+018,8553,1.57989968964483E+018,base_link,1223,1098,1686,2074,544,1880,1211,932,1579,777
1.57989968968644E+018,8554,1.57989968968483E+018,base_link,1203,1120,1315,2065,573,1888,1208,900,1350,775
1.57989968972517E+018,8555,1.57989968972483E+018,base_link,782,790,1325,2055,275,1394,1208,930,1124,651
1.57989968976416E+018,8556,1.57989968976583E+018,base_link,791,821,1323,2645,288,1407,1221,912,1117,613
1.57989968980755E+018,8557,1.57989968980583E+018,base_link,709,698,1293,-1,729,431,1242,769,1682,562
1.57989968984679E+018,8558,1.57989968984583E+018,base_link,771,852,1097,-1,308,1459,1252,912,1117,675
1.5798996898879E+018,8559,1.57989968988783E+018,base_link,710,821,1252,3940,380,357,1264,923,1107,624
1.57989968992828E+018,8560,1.57989968992783E+018,base_link,740,749,1273,-1,-1,1487,1260,910,1125,659
1.57989968996823E+018,8561,1.57989968996883E+018,base_link,1048,780,1087,-1,3065,347,1281,946,1119,718
1.57989969000867E+018,8562,1.57989969000883E+018,base_link,1142,750,1273,-1,368,357,1271,951,1105,493
1.5798996900482E+018,8563,1.57989969004883E+018,base_link,1111,699,1263,3837,388,357,1291,982,1114,703
1.5798996900897E+018,8564,1.57989969009083E+018,base_link,862,759,1059,-1,524,-1,1303,1004,1116,530
1.57989969013163E+018,8565,1.57989969013283E+018,base_link,977,791,1067,-1,411,575,1314,933,1117,655
1.57989969017198E+018,8566,1.57989969017283E+018,base_link,946,760,1252,6830,432,1107,1314,985,1169,830
1.57989969021335E+018,8567,1.57989969021383E+018,base_link,730,986,1016,3240,563,-1,1322,992,1135,662
1.57989969025622E+018,8568,1.57989969025483E+018,base_link,967,657,1068,-1,542,535,1332,1002,1134,734
1.57989969029464E+018,8569,1.57989969029483E+018,base_link,781,975,1025,-1,565,-1,1365,1190,1138,686
1.57989969033812E+018,8570,1.57989969033583E+018,base_link,967,740,1263,-1,1149,-1,1354,1149,1137,802
1.57989969037686E+018,8571,1.57989969037683E+018,base_link,946,965,1468,3652,1941,596,1374,1018,1161,770
1.57989969042017E+018,8572,1.57989969041883E+018,base_link,946,1037,1448,-1,1931,305,1383,1115,1166,775
1.57989969045858E+018,8573,1.57989969045883E+018,base_link,903,954,812,-1,1953,430,1396,1127,1291,798
1.57989969049873E+018,8574,1.57989969049983E+018,base_link,936,740,770,2561,1952,336,1425,756,1299,744
1.57989969054133E+018,8575,1.57989969053983E+018,base_link,954,913,1285,4404,1953,2003,1457,983,1198,860
1.57989969057787E+018,8576,1.57989969057983E+018,base_link,956,935,1179,-1,1964,397,1530,934,1199,788
1.57989969062293E+018,8577,1.57989969062183E+018,base_link,944,893,1388,1728,1973,627,1529,1179,1312,799
1.57989969066173E+018,8578,1.57989969066183E+018,base_link,936,925,1171,1211,1992,408,1537,1012,1325,801
1.57989969070138E+018,8579,1.57989969070283E+018,base_link,1131,1140,1131,-1,1971,407,489,1095,1308,792
1.57989969074376E+018,8580,1.57989969074383E+018,base_link,1029,956,1160,2458,1993,573,397,1002,1319,755
1.57989969078179E+018,8581,1.57989969078383E+018,base_link,915,884,975,1180,1981,541,438,1063,1319,782
1.57989969082319E+018,8582,1.57989969082383E+018,base_link,1008,873,986,1674,2002,541,397,1011,1236,795
1.57989969086289E+018,8583,1.57989969086483E+018,base_link,956,1027,1129,1601,3709,551,407,987,1345,811
1.57989969090409E+018,8584,1.57989969090483E+018,base_link,843,821,943,1704,3720,551,437,734,1350,712
1.57989969094535E+018,8585,1.57989969094583E+018,base_link,936,1109,1110,1674,2023,1950,428,920,1361,782
1.57989969098423E+018,8586,1.57989969098683E+018,base_link,1029,1089,915,1623,3720,1734,428,900,1350,785
1.57989969102618E+018,8587,1.57989969102683E+018,base_link,1173,1110,986,2302,3731,1775,469,920,1361,795
1.57989969106837E+018,8588,1.57989969106883E+018,base_link,1029,1048,914,2270,3751,1940,489,858,1361,802
1.57989969110906E+018,8589,1.57989969110983E+018,base_link,1131,1048,915,2271,4358,1970,469,632,1361,833
1.57989969115217E+018,8590,1.57989969114983E+018,base_link,1090,1098,1098,2270,1088,4058,509,930,1369,846
1.57989969118758E+018,8591,1.57989969118983E+018,base_link,967,1089,996,2384,1087,3750,520,520,1387,750
1.57989969122864E+018,8592,1.57989969122983E+018,base_link,1097,1112,1081,2745,1080,3730,531,540,1391,725
1.57989969127025E+018,8593,1.57989969127183E+018,base_link,956,1109,1078,1190,1080,4100,555,462,1395,779
1.57989969131042E+018,8594,1.57989969131183E+018,base_link,1130,1324,1090,1559,1110,3721,563,450,1404,613
1.57989969135045E+018,8595,1.57989969135183E+018,base_link,956,1336,1079,1509,1057,-1,602,437,1422,620
1.57989969139056E+018,8596,1.57989969139283E+018,base_link,884,1284,1101,1570,1069,5400,595,451,686,613
1.579899691432E+018,8597,1.57989969143283E+018,base_link,686,1131,1069,1520,1068,3709,603,469,694,774
1.57989969147076E+018,8598,1.57989969147283E+018,base_link,668,1264,1089,1149,1077,3719,613,458,580,620
1.5798996915128E+018,8599,1.57989969151396E+018,base_link,647,1315,1273,1406,1077,3718,644,467,1544,599
1.57989969155301E+018,8600,1.57989969155396E+018,base_link,760,1304,1098,1396,1117,3718,725,478,569,598
1.57989969159196E+018,8601,1.57989969159496E+018,base_link,648,811,1304,1458,1406,-1,644,468,505,595
1.57989969163499E+018,8602,1.57989969163596E+018,base_link,658,1315,1316,1499,1416,-1,685,520,489,585
1.57989969167502E+018,8603,1.57989969167696E+018,base_link,679,883,1315,1705,1416,2668,2073,500,509,620
1.57989969171548E+018,8604,1.57989969171696E+018,base_link,657,728,1316,1396,2848,3640,740,522,512,561
1.57989969175552E+018,8605,1.57989969175696E+018,base_link,668,739,1294,1026,1302,-1,694,509,488,568
1.57989969179428E+018,8606,1.57989969179696E+018,base_link,617,718,1294,1026,2794,-1,747,530,489,569
1.57989969183808E+018,8607,1.57989969183996E+018,base_link,618,718,1293,1354,2252,-1,770,543,502,562
1.57989969187937E+018,8608,1.57989969188196E+018,base_link,606,677,812,1334,2508,3620,4246,594,502,531
1.57989969192125E+018,8609,1.57989969192196E+018,base_link,596,667,1118,1334,1439,3071,883,575,523,563
1.57989969196883E+018,8610,1.57989969196496E+018,base_link,607,636,1057,985,1385,1044,4233,561,519,536
1.5798996920052E+018,8611,1.57989969200596E+018,base_link,617,636,1355,1323,1428,1066,3835,596,543,553
1.57989969204715E+018,8612,1.57989969204896E+018,base_link,586,595,1119,1314,1395,1055,890,601,539,557
1.57989969208778E+018,8613,1.57989969208896E+018,base_link,572,627,1295,954,1437,1076,3842,633,551,552
1.57989969212808E+018,8614,1.57989969212996E+018,base_link,595,595,1316,1313,1264,2167,3854,624,573,552
1.57989969216896E+018,8615,1.57989969217096E+018,base_link,585,585,771,1271,1254,1365,3885,634,573,552
1.57989969221026E+018,8616,1.57989969221096E+018,base_link,574,594,781,1282,1254,1375,3875,644,624,552
1.57989969224956E+018,8617,1.57989969225096E+018,base_link,586,565,1119,1252,1241,1219,3893,653,611,528
1.57989969228939E+018,8618,1.57989969229096E+018,base_link,555,585,677,1252,676,2134,3893,703,590,546
1.57989969233197E+018,8619,1.57989969233296E+018,base_link,566,554,686,1231,891,1465,3893,689,668,605
1.5798996923711E+018,8620,1.57989969237296E+018,base_link,565,555,655,1232,881,1393,3945,693,621,579
1.57989969241127E+018,8621,1.57989969241296E+018,base_link,562,557,626,1222,892,2794,3956,817,642,601
1.57989969245093E+018,8622,1.57989969245296E+018,base_link,565,574,665,1210,880,1362,4479,754,641,578
1.57989969249072E+018,8623,1.57989969249296E+018,base_link,565,534,584,799,870,1373,1166,817,651,606
1.57989969253092E+018,8624,1.57989969253296E+018,base_link,565,524,604,788,893,1260,1170,779,655,604
1.57989969257453E+018,8625,1.57989969257296E+018,base_link,576,524,554,799,890,1444,1176,775,651,609
1.57989969261307E+018,8626,1.57989969261296E+018,base_link,575,523,574,808,889,1402,1166,785,702,609
1.57989969265275E+018,8627,1.57989969265396E+018,base_link,576,513,594,778,921,2741,1208,863,718,656
1.57989969269139E+018,8628,1.57989969269396E+018,base_link,575,523,574,788,920,2514,1197,867,681,629
1.57989969273244E+018,8629,1.57989969273596E+018,base_link,586,524,554,769,921,1301,1208,970,775,630
1.57989969277397E+018,8630,1.57989969277696E+018,base_link,596,555,543,747,1085,2567,1238,909,713,671
1.57989969281664E+018,8631,1.57989969281996E+018,base_link,596,565,523,727,1117,931,1516,1053,877,702
1.57989969285846E+018,8632,1.57989969285996E+018,base_link,607,565,523,707,1107,1239,1537,991,774,668
1.5798996928993E+018,8633,1.57989969290096E+018,base_link,617,565,543,665,1107,911,1547,1105,2224,679
1.57989969294122E+018,8634,1.57989969294196E+018,base_link,648,606,533,655,1106,889,-1,1181,872,686
1.57989969298011E+018,8635,1.57989969298296E+018,base_link,617,596,533,655,1086,890,-1,899,2245,692
1.57989969302251E+018,8636,1.57989969302296E+018,base_link,648,596,513,717,1086,880,185,1027,2219,717
1.57989969306273E+018,8637,1.57989969306496E+018,base_link,605,645,525,623,1098,882,1601,972,2288,714
1.57989969310082E+018,8638,1.57989969310496E+018,base_link,854,606,533,645,1086,869,2350,1176,2234,692
1.57989969314289E+018,8639,1.57989969314596E+018,base_link,628,606,524,594,1086,880,1516,971,2254,780
1.57989969318334E+018,8640,1.57989969318596E+018,base_link,761,719,596,596,1086,890,1341,970,2254,750
1.57989969322378E+018,8641,1.57989969322696E+018,base_link,657,646,596,562,1109,923,1549,1075,2257,714
1.57989969326407E+018,8642,1.57989969326696E+018,base_link,740,740,646,542,1116,3307,1546,868,3963,723
1.57989969330284E+018,8643,1.57989969330696E+018,base_link,782,709,718,563,1116,1146,1568,1028,1262,759
1.57989969334568E+018,8644,1.57989969334796E+018,base_link,788,699,627,605,1128,1137,2649,1044,1278,815
1.5798996933862E+018,8645,1.57989969338896E+018,base_link,748,686,710,596,1139,1158,1600,818,1269,735
1.57989969342747E+018,8646,1.57989969342996E+018,base_link,771,698,666,500,1161,1170,1601,1015,2268,767
1.57989969346708E+018,8647,1.57989969346996E+018,base_link,802,688,688,522,1168,1177,1568,961,2316,812
1.5798996935064E+018,8648,1.57989969351196E+018,base_link,967,760,698,584,1168,1188,1599,1012,1247,815
1.57989969354903E+018,8649,1.57989969355196E+018,base_link,823,760,677,512,1189,1168,1568,940,3901,781
1.57989969358871E+018,8650,1.57989969359196E+018,base_link,710,710,667,512,1199,1178,1403,981,1236,835
1.57989969362904E+018,8651,1.57989969363296E+018,base_link,853,657,635,500,1223,1201,1581,984,1312,777
1.57989969366936E+018,8652,1.57989969367296E+018,base_link,1214,740,584,491,1210,1198,1372,976,1293,769
1.57989969370855E+018,8653,1.57989969371296E+018,base_link,1049,740,637,502,1230,1188,1331,1022,1205,723
1.57989969375055E+018,8654,1.57989969375296E+018,base_link,1059,729,615,511,1254,1222,2671,994,1240,798
1.57989969379408E+018,8655,1.57989969379396E+018,base_link,637,698,585,491,654,1331,2689,790,2209,667
1.57989969383159E+018,8656,1.57989969383396E+018,base_link,758,791,647,502,1272,1272,2659,972,2184,775
1.57989969387101E+018,8657,1.57989969387496E+018,base_link,935,985,574,562,1284,1284,1642,902,1158,767
1.5798996939112E+018,8658,1.57989969391496E+018,base_link,768,1029,606,523,1282,1282,2690,1095,1166,777
1.579899693953E+018,8659,1.57989969395496E+018,base_link,709,709,594,562,1301,1301,1422,929,1144,773
1.57989969398999E+018,8660,1.57989969399596E+018,base_link,710,1346,596,574,1303,1312,2658,940,1134,699
1.57989969403639E+018,8661,1.57989969403135E+018,base_link,1245,1727,563,564,1347,1322,1571,1037,1149,830
1.5798996940726E+018,8662,1.57989969407135E+018,base_link,1059,1018,616,563,1343,1373,1609,1105,3788,744
1.57989969411176E+018,8663,1.57989969411135E+018,base_link,679,1048,605,553,1353,1363,1578,971,3736,771
1.57989969415357E+018,8664,1.57989969415335E+018,base_link,1181,1457,596,575,1376,1385,1579,932,3758,766
1.5798996941947E+018,8665,1.57989969419435E+018,base_link,832,1520,594,562,1456,1424,2936,1073,1092,835
1.57989969423549E+018,8666,1.57989969423535E+018,base_link,1026,1570,597,513,1520,1488,2763,942,3717,777
1.57989969427589E+018,8667,1.57989969427535E+018,base_link,1025,1131,596,585,1447,1456,1568,1013,1063,745
1.57989969431485E+018,8668,1.57989969431635E+018,base_link,1173,1789,564,460,1457,1497,2741,1054,3705,904
1.57989969435728E+018,8669,1.57989969435735E+018,base_link,1138,1264,556,461,1488,1569,1548,1024,1053,754
1.57989969439959E+018,8670,1.57989969439735E+018,base_link,1193,1131,553,501,1487,1547,2309,1049,2014,759
1.57989969443854E+018,8671,1.57989969443735E+018,base_link,1128,1337,586,471,1529,1487,1579,1013,1957,827
1.57989969447869E+018,8672,1.57989969447935E+018,base_link,1193,1007,1109,481,1539,1539,1404,992,1956,754
1.57989969451877E+018,8673,1.57989969452035E+018,base_link,1090,1623,995,481,1548,1208,1537,961,1000,836
1.57989969456209E+018,8674,1.57989969456235E+018,base_link,1029,1109,1089,481,1549,1568,1116,973,1012,814
1.57989969460408E+018,8675,1.57989969460335E+018,base_link,1090,1603,616,481,1570,1610,2267,972,1905,784
1.57989969464379E+018,8676,1.57989969464335E+018,base_link,1101,1130,1293,501,1600,1589,2267,950,1915,785
1.5798996946865E+018,8677,1.57989969468335E+018,base_link,915,1140,596,481,1621,1621,1393,940,1863,781
1.57989969472354E+018,8678,1.57989969472535E+018,base_link,1121,1028,1058,502,1642,1281,1055,930,1863,713
1.57989969476571E+018,8679,1.57989969476535E+018,base_link,1087,1039,1059,482,1653,1302,2402,890,3480,755
1.57989969480539E+018,8680,1.57989969480535E+018,base_link,922,1007,1027,502,1684,1302,1352,921,2553,827
1.57989969484582E+018,8681,1.57989969484635E+018,base_link,966,1675,1077,481,1693,1321,1393,899,3437,795
1.57989969488699E+018,8682,1.57989969488635E+018,base_link,1090,1542,1551,481,1734,1703,993,889,3407,734
1.57989969492752E+018,8683,1.57989969492735E+018,base_link,1100,976,924,469,1747,1706,1015,892,3421,819
1.57989969496715E+018,8684,1.57989969496835E+018,base_link,987,1511,1007,471,1755,1723,2267,869,3376,775
1.57989969500787E+018,8685,1.57989969500835E+018,base_link,1077,1471,987,482,1766,1755,2258,880,1782,889
1.57989969504817E+018,8686,1.57989969504835E+018,base_link,984,1461,1007,492,1787,1385,2278,869,3336,776
1.57989969508764E+018,8687,1.57989969508835E+018,base_link,1004,998,998,482,1787,1426,1589,838,3336,828
1.57989969513057E+018,8688,1.57989969512935E+018,base_link,998,1037,1037,470,1795,1404,1404,838,1761,823
1.57989969517141E+018,8689,1.57989969516935E+018,base_link,947,976,976,470,1819,1785,1315,862,1765,810
1.57989969520831E+018,8690,1.57989969520935E+018,base_link,1008,987,1007,471,1827,1425,1342,838,3273,764
1.57989969524869E+018,8691,1.57989969525035E+018,base_link,1131,1059,996,481,1827,1435,2247,838,3283,785
1.57989969528999E+018,8692,1.57989969529035E+018,base_link,1029,997,965,471,1858,1847,983,817,1699,823
1.57989969532971E+018,8693,1.57989969533035E+018,base_link,1018,1459,1037,594,1858,1847,1311,828,1679,771
1.57989969537121E+018,8694,1.57989969537135E+018,base_link,1090,1059,996,563,1878,1476,1301,838,3222,782
1.57989969541221E+018,8695,1.57989969541135E+018,base_link,1027,1355,1070,490,1901,1880,2259,850,3224,869
1.57989969545118E+018,8696,1.57989969545135E+018,base_link,1080,1007,986,502,1930,1909,2257,807,3191,795
1.57989969549193E+018,8697,1.57989969549135E+018,base_link,1029,997,986,512,1930,1919,1301,807,3180,823
1.57989969553094E+018,8698,1.57989969553235E+018,base_link,1029,987,965,491,1930,1930,911,817,3170,761
1.57989969557151E+018,8699,1.57989969557235E+018,base_link,1090,976,1006,501,1950,1939,3080,817,3160,817
1.57989969561195E+018,8700,1.57989969561335E+018,base_link,955,955,1018,480,2004,2004,933,819,3142,808
1.57989969565305E+018,8701,1.57989969565335E+018,base_link,1017,985,944,562,1980,1980,3110,795,3117,773
1.57989969569253E+018,8702,1.57989969569335E+018,base_link,1029,976,945,491,2002,2031,1280,961,3098,847
1.57989969573223E+018,8703,1.57989969573335E+018,base_link,1049,935,965,502,2033,2033,1260,879,3078,734
1.57989969577228E+018,8704,1.57989969577335E+018,base_link,1018,996,1035,562,2032,1609,1269,878,3056,795
1.5798996958119E+018,8705,1.57989969581335E+018,base_link,1029,976,935,491,2074,2074,880,786,3047,703
1.57989969585161E+018,8706,1.57989969585335E+018,base_link,1025,988,936,914,2075,1683,871,932,3037,777
1.57989969589247E+018,8707,1.57989969589335E+018,base_link,1039,987,975,902,2073,1640,860,988,3032,750
1.57989969593387E+018,8708,1.57989969593335E+018,base_link,1015,1296,945,955,2126,1673,1260,1054,3006,818
1.57989969597193E+018,8709,1.57989969597435E+018,base_link,1039,1028,935,913,2125,1640,860,854,2167,791
1.57989969601315E+018,8710,1.57989969601535E+018,base_link,1069,976,913,913,1055,1690,848,1113,2171,877
1.57989969605387E+018,8711,1.57989969605535E+018,base_link,1049,976,925,913,2156,1693,839,921,2934,806
1.57989969609448E+018,8712,1.57989969609535E+018,base_link,1131,987,955,913,2167,1713,1229,1094,2934,865
1.57989969613428E+018,8713,1.57989969613535E+018,base_link,1059,1017,923,902,1018,1725,842,861,2927,799
1.57989969617484E+018,8714,1.57989969617635E+018,base_link,1060,1028,945,913,2197,1723,829,818,2903,796
1.57989969621512E+018,8715,1.57989969621635E+018,base_link,956,935,944,923,972,1763,808,813,2908,750
1.57989969625518E+018,8716,1.57989969625635E+018,base_link,1008,976,945,913,1066,1764,829,950,2882,813
1.57989969629469E+018,8717,1.57989969629635E+018,base_link,1066,1100,987,924,2311,1776,830,1187,2872,755
1.5798996963366E+018,8718,1.57989969633735E+018,base_link,1101,1007,976,913,1015,1784,819,1176,2007,847
1.57989969637631E+018,8719,1.57989969637835E+018,base_link,998,1068,998,913,2280,1795,819,911,1998,765
1.5798996964167E+018,8720,1.57989969641835E+018,base_link,1039,956,965,913,994,1826,808,971,2831,824
1.57989969645739E+018,8721,1.57989969645935E+018,base_link,1039,987,915,915,1036,1815,819,1034,1987,793
1.57989969649569E+018,8722,1.57989969649935E+018,base_link,1048,1006,946,912,2364,1839,810,1045,2823,810
1.57989969653828E+018,8723,1.57989969654035E+018,base_link,1039,1028,925,913,1015,1846,808,1237,2800,775
1.57989969657863E+018,8724,1.57989969657781E+018,base_link,1004,1203,935,914,2394,1848,809,1136,1947,808
1.57989969661997E+018,8725,1.57989969661881E+018,base_link,843,965,924,913,1003,1866,787,807,2779,744
1.57989969666021E+018,8726,1.57989969665981E+018,base_link,1004,988,926,914,2342,1889,809,941,2780,777
1.57989969670116E+018,8727,1.57989969670081E+018,base_link,1036,964,937,925,1067,1889,810,1074,2770,747
1.57989969674039E+018,8728,1.57989969674081E+018,base_link,1018,1212,965,924,1015,1589,798,1053,2765,771
1.57989969678299E+018,8729,1.57989969678281E+018,base_link,998,987,944,933,977,1887,812,1138,2763,811
1.57989969682659E+018,8730,1.57989969682381E+018,base_link,1004,998,935,945,2373,2362,809,942,2739,787
1.57989969686559E+018,8731,1.57989969686581E+018,base_link,1029,945,934,913,2372,1939,808,1186,2738,786
1.57989969690795E+018,8732,1.57989969690781E+018,base_link,1008,976,935,913,2392,2371,808,991,2717,786
1.5798996969484E+018,8733,1.57989969694881E+018,base_link,977,977,924,924,2392,2381,787,922,2707,847
1.57989969699077E+018,8734,1.57989969698981E+018,base_link,977,966,934,935,1034,2391,788,926,2702,781
1.57989969703058E+018,8735,1.57989969702981E+018,base_link,1008,976,935,913,1045,1970,798,1083,2687,803
1.57989969707094E+018,8736,1.57989969707081E+018,base_link,1087,947,947,914,2425,2444,799,921,2677,869
1.57989969711218E+018,8737,1.57989969711181E+018,base_link,1018,976,913,902,2433,2433,807,1144,2665,713
1.57989969715181E+018,8738,1.57989969715181E+018,base_link,1018,904,904,932,2447,2474,822,904,1837,790
