time,header.seq,header.stamp,header.frame_id,field.bump_bits
1.57989961474947E+018,29340,1.57989961475204E+018,base_link,0
1.57989961484938E+018,29341,1.57989961485404E+018,base_link,0
1.57989961495448E+018,29342,1.57989961495405E+018,base_link,0
1.57989961505113E+018,29343,1.57989961505404E+018,base_link,0
1.57989961515421E+018,29344,1.57989961515405E+018,base_link,0
1.57989961525158E+018,29345,1.57989961525404E+018,base_link,0
1.57989961535381E+018,29346,1.57989961535504E+018,base_link,0
1.57989961545067E+018,29347,1.57989961545604E+018,base_link,0
1.57989961555156E+018,29348,1.57989961555604E+018,base_link,0
1.57989961565065E+018,29349,1.57989961565604E+018,base_link,0
1.57989961575208E+018,29350,1.57989961575704E+018,base_link,0
1.57989961585114E+018,29351,1.57989961585704E+018,base_link,0
1.57989961595337E+018,29352,1.57989961595804E+018,base_link,0
1.57989961605383E+018,29353,1.57989961605667E+018,base_link,0
1.57989961615354E+018,29354,1.57989961615767E+018,base_link,0
1.5798996162557E+018,29355,1.57989961625867E+018,base_link,0
1.5798996163562E+018,29356,1.57989961635967E+018,base_link,0
1.57989961646263E+018,29357,1.57989961646067E+018,base_link,0
1.57989961656085E+018,29358,1.57989961656267E+018,base_link,0
1.57989961666439E+018,29359,1.57989961666767E+018,base_link,0
1.57989961676472E+018,29360,1.57989961676967E+018,base_link,0
1.57989961687022E+018,29361,1.57989961686967E+018,base_link,0
1.57989961696855E+018,29362,1.57989961697267E+018,base_link,0
1.57989961707172E+018,29363,1.57989961707467E+018,base_link,0
1.57989961717178E+018,29364,1.57989961717767E+018,base_link,0
1.57989961727453E+018,29365,1.57989961727767E+018,base_link,0
1.57989961737489E+018,29366,1.57989961737867E+018,base_link,0
1.57989961747433E+018,29367,1.57989961747967E+018,base_link,0
1.57989961758001E+018,29368,1.57989961758067E+018,base_link,0
1.57989961767704E+018,29369,1.57989961768167E+018,base_link,0
1.57989961777731E+018,29370,1.57989961778267E+018,base_link,0
1.57989961787902E+018,29371,1.57989961788267E+018,base_link,0
1.57989961797789E+018,29372,1.57989961798367E+018,base_link,0
1.57989961808141E+018,29373,1.57989961808367E+018,base_link,0
1.57989961818049E+018,29374,1.57989961818567E+018,base_link,0
1.57989961828839E+018,29375,1.57989961828867E+018,base_link,0
1.57989961838315E+018,29376,1.57989961838967E+018,base_link,0
1.57989961848948E+018,29377,1.57989961849067E+018,base_link,0
1.57989961858668E+018,29378,1.57989961858915E+018,base_link,0
1.57989961869031E+018,29379,1.57989961869115E+018,base_link,0
1.57989961879012E+018,29380,1.57989961879315E+018,base_link,0
1.57989961889319E+018,29381,1.57989961889615E+018,base_link,0
1.57989961899406E+018,29382,1.57989961899715E+018,base_link,0
1.57989961909729E+018,29383,1.57989961909915E+018,base_link,0
1.5798996191962E+018,29384,1.57989961920015E+018,base_link,0
1.57989961930409E+018,29385,1.57989961930315E+018,base_link,0
1.57989961940139E+018,29386,1.57989961940415E+018,base_link,0
1.57989961950573E+018,29387,1.57989961950515E+018,base_link,0
1.57989961960311E+018,29388,1.57989961960715E+018,base_link,0
1.57989961970674E+018,29389,1.57989961970815E+018,base_link,0
1.57989961980628E+018,29390,1.57989961981015E+018,base_link,0
1.57989961990795E+018,29391,1.57989961991215E+018,base_link,0
1.57989962000784E+018,29392,1.57989962001315E+018,base_link,0
1.57989962011728E+018,29393,1.57989962011615E+018,base_link,0
1.57989962021254E+018,29394,1.57989962021815E+018,base_link,0
1.57989962025513E+018,29395,1.57989962025915E+018,base_link,2048
1.5798996202572E+018,29396,1.57989962026015E+018,base_link,0
1.5798996202604E+018,29397,1.57989962026215E+018,base_link,2048
1.57989962026373E+018,29398,1.57989962026415E+018,base_link,0
1.57989962026674E+018,29399,1.57989962026815E+018,base_link,2048
1.57989962026816E+018,29400,1.57989962026915E+018,base_link,0
1.57989962027257E+018,29401,1.57989962027215E+018,base_link,2048
1.57989962030873E+018,29402,1.57989962031315E+018,base_link,0
1.57989962031356E+018,29403,1.57989962031415E+018,base_link,2048
1.57989962032212E+018,29404,1.57989962032515E+018,base_link,0
1.57989962032711E+018,29405,1.57989962032715E+018,base_link,2048
1.57989962032915E+018,29406,1.57989962032915E+018,base_link,0
1.57989962033114E+018,29407,1.57989962033215E+018,base_link,2048
1.57989962042779E+018,29408,1.57989962043315E+018,base_link,2048
1.57989962052952E+018,29409,1.57989962053315E+018,base_link,2048
1.57989962062834E+018,29410,1.57989962063415E+018,base_link,2048
1.57989962072833E+018,29411,1.57989962073415E+018,base_link,2048
1.57989962082831E+018,29412,1.57989962083415E+018,base_link,2048
1.57989962083834E+018,29413,1.57989962084415E+018,base_link,34816
1.57989962084867E+018,29414,1.57989962084815E+018,base_link,2048
1.57989962092662E+018,29415,1.57989962093315E+018,base_link,0
1.57989962093331E+018,29416,1.57989962093515E+018,base_link,2048
1.5798996210314E+018,29417,1.57989962103615E+018,base_link,2048
1.57989962109343E+018,29418,1.57989962109366E+018,base_link,2560
1.5798996210959E+018,29419,1.57989962109666E+018,base_link,2048
1.57989962110065E+018,29420,1.57989962109766E+018,base_link,2304
1.57989962110217E+018,29421,1.57989962109866E+018,base_link,2048
1.57989962119781E+018,29422,1.57989962120166E+018,base_link,2048
1.57989962129866E+018,29423,1.57989962130266E+018,base_link,2048
1.57989962139878E+018,29424,1.57989962140266E+018,base_link,2048
1.57989962149864E+018,29425,1.57989962150266E+018,base_link,2048
1.57989962159993E+018,29426,1.57989962160366E+018,base_link,2048
1.57989962170061E+018,29427,1.57989962170466E+018,base_link,2048
1.5798996218021E+018,29428,1.57989962180466E+018,base_link,2048
1.57989962190147E+018,29429,1.57989962190566E+018,base_link,2048
1.57989962198607E+018,29430,1.57989962198966E+018,base_link,2064
1.57989962198812E+018,29431,1.57989962199066E+018,base_link,2048
1.57989962208909E+018,29432,1.57989962209266E+018,base_link,2048
1.57989962214488E+018,29433,1.57989962214866E+018,base_link,2064
1.57989962214758E+018,29434,1.57989962215066E+018,base_link,2048
1.57989962224617E+018,29435,1.57989962225166E+018,base_link,2048
1.57989962235047E+018,29436,1.57989962235266E+018,base_link,2048
1.57989962244938E+018,29437,1.57989962245266E+018,base_link,2048
1.57989962249142E+018,29438,1.57989962249666E+018,base_link,2050
1.57989962253503E+018,29439,1.57989962253966E+018,base_link,18434
1.57989962263588E+018,29440,1.57989962264066E+018,base_link,18434
1.57989962273632E+018,29441,1.57989962274066E+018,base_link,18434
1.57989962283924E+018,29442,1.57989962284066E+018,base_link,18434
1.57989962293717E+018,29443,1.57989962294166E+018,base_link,18434
1.57989962303897E+018,29444,1.57989962304166E+018,base_link,18434
1.57989962313941E+018,29445,1.57989962314266E+018,base_link,18434
1.57989962323741E+018,29446,1.57989962324266E+018,base_link,18434
1.57989962331739E+018,29447,1.57989962332366E+018,base_link,2050
1.57989962333272E+018,29448,1.57989962333766E+018,base_link,2048
1.5798996233367E+018,29449,1.57989962333866E+018,base_link,2050
1.57989962333907E+018,29450,1.57989962334066E+018,base_link,2048
1.57989962343619E+018,29451,1.57989962344166E+018,base_link,2048
1.57989962354051E+018,29452,1.57989962354366E+018,base_link,2048
1.57989962364185E+018,29453,1.57989962363957E+018,base_link,2048
1.57989962373988E+018,29454,1.57989962374057E+018,base_link,2048
1.57989962384312E+018,29455,1.57989962384157E+018,base_link,2048
1.57989962394294E+018,29456,1.57989962394357E+018,base_link,2048
1.57989962404468E+018,29457,1.57989962404557E+018,base_link,2048
1.57989962414451E+018,29458,1.57989962414657E+018,base_link,2048
1.579899624246E+018,29459,1.57989962424857E+018,base_link,2048
1.57989962434796E+018,29460,1.57989962434857E+018,base_link,2048
1.57989962444756E+018,29461,1.57989962444857E+018,base_link,2048
1.5798996245451E+018,29462,1.57989962454857E+018,base_link,2048
1.57989962457172E+018,29463,1.57989962457057E+018,base_link,0
1.57989962466872E+018,29464,1.57989962467157E+018,base_link,0
1.5798996247679E+018,29465,1.57989962477157E+018,base_link,0
1.5798996248686E+018,29466,1.57989962487157E+018,base_link,0
1.57989962496998E+018,29467,1.57989962497257E+018,base_link,0
1.57989962501068E+018,29468,1.57989962501057E+018,base_link,32768
1.57989962501328E+018,29469,1.57989962501157E+018,base_link,0
1.57989962502378E+018,29470,1.57989962502657E+018,base_link,32768
1.57989962502683E+018,29471,1.57989962502857E+018,base_link,0
1.57989962503789E+018,29472,1.57989962503857E+018,base_link,2
1.57989962504099E+018,29473,1.57989962503957E+018,base_link,0
1.57989962504245E+018,29474,1.57989962504457E+018,base_link,32768
1.57989962504724E+018,29475,1.57989962504557E+018,base_link,0
1.57989962504725E+018,29476,1.57989962505057E+018,base_link,256
1.57989962505093E+018,29477,1.57989962505157E+018,base_link,0
1.57989962505813E+018,29478,1.57989962506157E+018,base_link,16384
1.57989962506553E+018,29479,1.57989962506557E+018,base_link,0
1.57989962508439E+018,29480,1.57989962508757E+018,base_link,32768
1.57989962508701E+018,29481,1.57989962508857E+018,base_link,0
1.57989962510753E+018,29482,1.57989962510957E+018,base_link,2
1.57989962510895E+018,29483,1.57989962511057E+018,base_link,0
1.5798996251177E+018,29484,1.57989962511457E+018,base_link,16384
1.57989962511851E+018,29485,1.57989962511657E+018,base_link,0
1.57989962515464E+018,29486,1.57989962515757E+018,base_link,256
1.57989962515986E+018,29487,1.57989962515957E+018,base_link,4096
1.57989962516344E+018,29488,1.57989962516057E+018,base_link,0
1.5798996252154E+018,29489,1.57989962521757E+018,base_link,32768
1.57989962521845E+018,29490,1.57989962521957E+018,base_link,0
1.57989962523471E+018,29491,1.57989962523657E+018,base_link,1024
1.57989962523674E+018,29492,1.57989962523757E+018,base_link,0
1.57989962533544E+018,29493,1.57989962533857E+018,base_link,0
1.57989962544124E+018,29494,1.57989962543857E+018,base_link,0
1.57989962553439E+018,29495,1.57989962553857E+018,base_link,0
1.57989962563443E+018,29496,1.57989962563857E+018,base_link,0
1.5798996257357E+018,29497,1.57989962573857E+018,base_link,0
1.57989962583473E+018,29498,1.57989962583857E+018,base_link,0
1.57989962593808E+018,29499,1.57989962593957E+018,base_link,0
1.57989962603557E+018,29500,1.57989962604057E+018,base_link,0
1.5798996261365E+018,29501,1.57989962614028E+018,base_link,0
1.57989962624106E+018,29502,1.57989962624028E+018,base_link,0
1.57989962634324E+018,29503,1.57989962634228E+018,base_link,0
1.57989962642159E+018,29504,1.57989962642528E+018,base_link,2048
1.57989962642474E+018,29505,1.57989962642628E+018,base_link,0
1.5798996265256E+018,29506,1.57989962652728E+018,base_link,0
1.57989962662559E+018,29507,1.57989962662828E+018,base_link,0
1.57989962672481E+018,29508,1.57989962672828E+018,base_link,0
1.57989962682458E+018,29509,1.57989962682928E+018,base_link,0
1.57989962692693E+018,29510,1.57989962692928E+018,base_link,0
1.57989962702461E+018,29511,1.57989962702928E+018,base_link,0
1.57989962712805E+018,29512,1.57989962713028E+018,base_link,0
1.57989962722847E+018,29513,1.57989962723128E+018,base_link,0
1.57989962732725E+018,29514,1.57989962733228E+018,base_link,0
1.57989962742785E+018,29515,1.57989962743228E+018,base_link,0
1.57989962752818E+018,29516,1.57989962753328E+018,base_link,0
1.57989962762914E+018,29517,1.57989962763328E+018,base_link,0
1.57989962772797E+018,29518,1.57989962773328E+018,base_link,0
1.57989962781681E+018,29519,1.57989962782128E+018,base_link,2048
1.57989962787678E+018,29520,1.57989962788028E+018,base_link,0
1.57989962797738E+018,29521,1.57989962798128E+018,base_link,0
1.57989962807563E+018,29522,1.57989962808128E+018,base_link,0
1.57989962817742E+018,29523,1.57989962818128E+018,base_link,0
1.57989962818092E+018,29524,1.57989962818228E+018,base_link,2048
1.5798996282759E+018,29525,1.57989962827828E+018,base_link,0
1.57989962837254E+018,29526,1.57989962837828E+018,base_link,0
1.57989962847311E+018,29527,1.57989962847928E+018,base_link,0
1.57989962857414E+018,29528,1.57989962858028E+018,base_link,0
1.57989962867385E+018,29529,1.57989962867407E+018,base_link,8192
1.57989962868057E+018,29530,1.57989962867506E+018,base_link,0
1.57989962869473E+018,29531,1.57989962869507E+018,base_link,512
1.57989962869761E+018,29532,1.57989962869707E+018,base_link,0
1.57989962872914E+018,29533,1.57989962873006E+018,base_link,4
1.57989962873312E+018,29534,1.57989962873207E+018,base_link,0
1.57989962876018E+018,29535,1.57989962876007E+018,base_link,256
1.57989962876255E+018,29536,1.57989962876107E+018,base_link,0
1.57989962876614E+018,29537,1.57989962876507E+018,base_link,4096
1.57989962877368E+018,29538,1.57989962877107E+018,base_link,0
1.579899628792E+018,29539,1.57989962879207E+018,base_link,2048
1.57989962879423E+018,29540,1.57989962879307E+018,base_link,0
1.57989962879684E+018,29541,1.57989962879607E+018,base_link,4096
1.57989962879988E+018,29542,1.57989962879707E+018,base_link,0
1.57989962882128E+018,29543,1.57989962882107E+018,base_link,4
1.57989962882356E+018,29544,1.57989962882206E+018,base_link,0
1.57989962884308E+018,29545,1.57989962884206E+018,base_link,32
1.57989962884707E+018,29546,1.57989962884307E+018,base_link,0
1.57989962885381E+018,29547,1.57989962885507E+018,base_link,8192
1.5798996288598E+018,29548,1.57989962885707E+018,base_link,0
1.57989962886719E+018,29549,1.57989962886807E+018,base_link,2048
1.57989962887111E+018,29550,1.57989962887006E+018,base_link,0
1.5798996288854E+018,29551,1.57989962888506E+018,base_link,16384
1.57989962888937E+018,29552,1.57989962888607E+018,base_link,0
1.57989962890996E+018,29553,1.57989962890907E+018,base_link,32768
1.57989962891411E+018,29554,1.57989962891107E+018,base_link,0
1.57989962891744E+018,29555,1.57989962891607E+018,base_link,256
1.5798996289241E+018,29556,1.57989962891707E+018,base_link,0
1.57989962892411E+018,29557,1.57989962892206E+018,base_link,1
1.57989962892558E+018,29558,1.57989962892307E+018,base_link,0
1.57989962893101E+018,29559,1.57989962893106E+018,base_link,4
1.57989962893477E+018,29560,1.57989962893307E+018,base_link,0
1.57989962894437E+018,29561,1.57989962894007E+018,base_link,64
1.57989962894556E+018,29562,1.57989962894206E+018,base_link,0
1.57989962895009E+018,29563,1.57989962895107E+018,base_link,32768
1.5798996289528E+018,29564,1.57989962895207E+018,base_link,0
1.57989962900175E+018,29565,1.57989962900007E+018,base_link,8
1.57989962900313E+018,29566,1.57989962900107E+018,base_link,0
1.5798996290068E+018,29567,1.57989962900307E+018,base_link,8
1.57989962900876E+018,29568,1.57989962900407E+018,base_link,0
1.5798996290119E+018,29569,1.57989962901106E+018,base_link,66
1.57989962901434E+018,29570,1.57989962901307E+018,base_link,0
1.57989962901715E+018,29571,1.57989962901407E+018,base_link,4
1.57989962901868E+018,29572,1.57989962901607E+018,base_link,0
1.57989962903537E+018,29573,1.57989962903506E+018,base_link,16384
1.57989962903713E+018,29574,1.57989962903607E+018,base_link,0
1.57989962905215E+018,29575,1.57989962905207E+018,base_link,2048
1.57989962905415E+018,29576,1.57989962905407E+018,base_link,0
1.57989962906364E+018,29577,1.57989962906107E+018,base_link,32768
1.57989962906548E+018,29578,1.57989962906206E+018,base_link,0
1.57989962907389E+018,29579,1.57989962906907E+018,base_link,1024
1.57989962907831E+018,29580,1.57989962907207E+018,base_link,0
1.5798996290807E+018,29581,1.57989962907707E+018,base_link,8
1.57989962908233E+018,29582,1.57989962907806E+018,base_link,0
1.57989962909558E+018,29583,1.57989962909106E+018,base_link,4096
1.57989962909615E+018,29584,1.57989962909307E+018,base_link,0
1.57989962909965E+018,29585,1.57989962910007E+018,base_link,512
1.57989962910293E+018,29586,1.57989962910107E+018,base_link,0
1.57989962913636E+018,29587,1.57989962913507E+018,base_link,8192
1.579899629138E+018,29588,1.57989962913607E+018,base_link,0
1.57989962916309E+018,29589,1.57989962915607E+018,base_link,1024
1.57989962916311E+018,29590,1.57989962915806E+018,base_link,0
1.57989962916967E+018,29591,1.57989962917106E+018,base_link,1
1.57989962918018E+018,29592,1.57989962917207E+018,base_link,0
1.57989962918261E+018,29593,1.57989962917806E+018,base_link,2048
1.57989962918297E+018,29594,1.57989962917906E+018,base_link,0
1.57989962920812E+018,29595,1.57989962920907E+018,base_link,1
1.57989962921175E+018,29596,1.57989962921006E+018,base_link,0
1.57989962931704E+018,29597,1.57989962931406E+018,base_link,0
1.57989962940129E+018,29598,1.57989962940207E+018,base_link,2
1.57989962940387E+018,29599,1.57989962940507E+018,base_link,0
1.57989962950498E+018,29600,1.57989962950607E+018,base_link,0
1.5798996295149E+018,29601,1.57989962951706E+018,base_link,1
1.57989962952131E+018,29602,1.57989962951907E+018,base_link,0
1.57989962956277E+018,29603,1.57989962956407E+018,base_link,32768
1.57989962956682E+018,29604,1.57989962956507E+018,base_link,0
1.57989962966308E+018,29605,1.57989962966606E+018,base_link,0
1.57989962974109E+018,29606,1.57989962973906E+018,base_link,2
1.57989962974433E+018,29607,1.57989962974007E+018,base_link,0
1.57989962983796E+018,29608,1.57989962984107E+018,base_link,0
1.57989962993911E+018,29609,1.57989962994207E+018,base_link,0
1.57989963004046E+018,29610,1.57989963004207E+018,base_link,0
1.57989963014119E+018,29611,1.57989963014307E+018,base_link,0
1.57989963024045E+018,29612,1.57989963024306E+018,base_link,0
1.57989963034067E+018,29613,1.57989963034407E+018,base_link,0
1.57989963044263E+018,29614,1.57989963044507E+018,base_link,0
1.57989963044771E+018,29615,1.57989963045007E+018,base_link,2048
1.57989963047832E+018,29616,1.57989963048007E+018,base_link,0
1.57989963048025E+018,29617,1.57989963048107E+018,base_link,2048
1.57989963057875E+018,29618,1.57989963058207E+018,base_link,2048
1.57989963060701E+018,29619,1.57989963060907E+018,base_link,0
1.57989963070641E+018,29620,1.57989963071007E+018,base_link,0
1.5798996308069E+018,29621,1.57989963081006E+018,base_link,0
1.57989963090586E+018,29622,1.57989963091006E+018,base_link,0
1.57989963100684E+018,29623,1.57989963101107E+018,base_link,0
1.57989963110732E+018,29624,1.57989963111207E+018,base_link,0
1.57989963120839E+018,29625,1.57989963121155E+018,base_link,0
1.57989963130869E+018,29626,1.57989963131155E+018,base_link,0
1.57989963141133E+018,29627,1.57989963141255E+018,base_link,0
1.57989963150908E+018,29628,1.57989963151255E+018,base_link,0
1.57989963161088E+018,29629,1.57989963161355E+018,base_link,0
1.57989963171293E+018,29630,1.57989963171455E+018,base_link,0
1.57989963181324E+018,29631,1.57989963181555E+018,base_link,0
1.57989963191736E+018,29632,1.57989963191655E+018,base_link,0
1.57989963201316E+018,29633,1.57989963201755E+018,base_link,0
1.57989963212175E+018,29634,1.57989963212055E+018,base_link,0
1.57989963221789E+018,29635,1.57989963222255E+018,base_link,0
1.57989963232023E+018,29636,1.57989963232355E+018,base_link,0
1.57989963242222E+018,29637,1.57989963242555E+018,base_link,0
1.57989963252295E+018,29638,1.57989963252655E+018,base_link,0
1.5798996326252E+018,29639,1.57989963262855E+018,base_link,0
1.5798996327292E+018,29640,1.57989963272855E+018,base_link,0
1.57989963283004E+018,29641,1.57989963283255E+018,base_link,0
1.5798996329355E+018,29642,1.57989963293455E+018,base_link,0
1.57989963303089E+018,29643,1.57989963303655E+018,base_link,0
1.5798996331374E+018,29644,1.57989963313755E+018,base_link,0
1.57989963323638E+018,29645,1.57989963323955E+018,base_link,0
1.57989963333781E+018,29646,1.57989963334155E+018,base_link,0
1.57989963343795E+018,29647,1.57989963344355E+018,base_link,0
1.57989963354141E+018,29648,1.57989963354455E+018,base_link,0
1.57989963364186E+018,29649,1.57989963364755E+018,base_link,0
1.57989963374564E+018,29650,1.57989963374533E+018,base_link,0
1.57989963384626E+018,29651,1.57989963384733E+018,base_link,0
1.57989963394947E+018,29652,1.57989963394933E+018,base_link,0
1.57989963404911E+018,29653,1.57989963405133E+018,base_link,0
1.57989963415032E+018,29654,1.57989963415233E+018,base_link,0
1.57989963425281E+018,29655,1.57989963425433E+018,base_link,0
1.57989963435586E+018,29656,1.57989963435633E+018,base_link,0
1.57989963445594E+018,29657,1.57989963445833E+018,base_link,0
1.57989963456115E+018,29658,1.57989963456033E+018,base_link,0
1.57989963466312E+018,29659,1.57989963466433E+018,base_link,0
1.57989963476351E+018,29660,1.57989963476533E+018,base_link,0
1.57989963486502E+018,29661,1.57989963486733E+018,base_link,0
1.57989963496487E+018,29662,1.57989963496833E+018,base_link,0
1.57989963506897E+018,29663,1.57989963507033E+018,base_link,0
1.57989963516766E+018,29664,1.57989963517133E+018,base_link,0
1.57989963526884E+018,29665,1.57989963527333E+018,base_link,0
1.57989963537317E+018,29666,1.57989963537533E+018,base_link,0
1.57989963547291E+018,29667,1.57989963547733E+018,base_link,0
1.57989963557997E+018,29668,1.57989963557933E+018,base_link,0
1.57989963567686E+018,29669,1.57989963568233E+018,base_link,0
1.5798996357819E+018,29670,1.57989963578433E+018,base_link,0
1.57989963588293E+018,29671,1.57989963588633E+018,base_link,0
1.57989963597049E+018,29672,1.57989963597533E+018,base_link,512
1.57989963597255E+018,29673,1.57989963597633E+018,base_link,0
1.5798996360032E+018,29674,1.57989963600533E+018,base_link,512
1.57989963600385E+018,29675,1.57989963600633E+018,base_link,0
1.57989963607632E+018,29676,1.57989963607833E+018,base_link,32768
1.57989963607956E+018,29677,1.57989963608033E+018,base_link,0
1.57989963611594E+018,29678,1.57989963611833E+018,base_link,128
1.57989963612064E+018,29679,1.57989963612033E+018,base_link,0
1.57989963612172E+018,29680,1.57989963612633E+018,base_link,32768
1.57989963612789E+018,29681,1.57989963612833E+018,base_link,0
1.57989963618111E+018,29682,1.57989963618229E+018,base_link,2
1.57989963618384E+018,29683,1.57989963618329E+018,base_link,0
1.57989963619515E+018,29684,1.57989963619529E+018,base_link,8192
1.57989963619928E+018,29685,1.57989963619729E+018,base_link,0
1.57989963629664E+018,29686,1.57989963629829E+018,base_link,0
1.57989963631165E+018,29687,1.57989963631429E+018,base_link,32768
1.57989963631599E+018,29688,1.57989963631729E+018,base_link,0
1.57989963637074E+018,29689,1.57989963637029E+018,base_link,1
1.57989963637774E+018,29690,1.57989963637229E+018,base_link,0
1.57989963639922E+018,29691,1.57989963639929E+018,base_link,32768
1.57989963640341E+018,29692,1.57989963640129E+018,base_link,0
1.57989963642068E+018,29693,1.57989963642129E+018,base_link,256
1.57989963642526E+018,29694,1.57989963642229E+018,base_link,0
1.57989963652605E+018,29695,1.57989963652329E+018,base_link,0
1.57989963659154E+018,29696,1.57989963659029E+018,base_link,1
1.57989963659361E+018,29697,1.57989963659229E+018,base_link,0
1.57989963660047E+018,29698,1.57989963659329E+018,base_link,1
1.57989963660049E+018,29699,1.57989963659429E+018,base_link,0
1.57989963662178E+018,29700,1.57989963662129E+018,base_link,2
1.5798996366225E+018,29701,1.57989963662229E+018,base_link,0
1.57989963665483E+018,29702,1.57989963665429E+018,base_link,4096
1.57989963665787E+018,29703,1.57989963665629E+018,base_link,0
1.57989963666417E+018,29704,1.57989963666529E+018,base_link,8192
1.57989963666707E+018,29705,1.57989963666629E+018,base_link,0
1.57989963668051E+018,29706,1.57989963668029E+018,base_link,1024
1.57989963668227E+018,29707,1.57989963668129E+018,base_link,0
1.57989963672351E+018,29708,1.57989963672329E+018,base_link,32
1.5798996367254E+018,29709,1.57989963672529E+018,base_link,0
1.57989963673874E+018,29710,1.57989963673729E+018,base_link,512
1.57989963674147E+018,29711,1.57989963673929E+018,base_link,0
1.57989963675354E+018,29712,1.57989963675429E+018,base_link,2
1.57989963675567E+018,29713,1.57989963675529E+018,base_link,0
1.57989963679871E+018,29714,1.57989963680029E+018,base_link,256
1.57989963680315E+018,29715,1.57989963680129E+018,base_link,0
1.57989963681189E+018,29716,1.57989963681229E+018,base_link,2
1.57989963681656E+018,29717,1.57989963681629E+018,base_link,0
1.57989963684356E+018,29718,1.57989963684529E+018,base_link,512
1.57989963684891E+018,29719,1.57989963684629E+018,base_link,0
1.57989963685669E+018,29720,1.57989963685729E+018,base_link,256
1.57989963686234E+018,29721,1.57989963685929E+018,base_link,0
1.57989963686388E+018,29722,1.57989963686429E+018,base_link,128
1.57989963686587E+018,29723,1.57989963686529E+018,base_link,0
1.57989963688763E+018,29724,1.57989963688929E+018,base_link,256
1.5798996368902E+018,29725,1.57989963689029E+018,base_link,0
1.57989963698818E+018,29726,1.57989963699129E+018,base_link,0
1.57989963708853E+018,29727,1.57989963709129E+018,base_link,0
1.57989963719067E+018,29728,1.57989963719229E+018,base_link,0
1.5798996372892E+018,29729,1.57989963729229E+018,base_link,0
1.57989963739073E+018,29730,1.57989963739329E+018,base_link,0
1.5798996374928E+018,29731,1.57989963749429E+018,base_link,0
1.57989963759395E+018,29732,1.57989963759529E+018,base_link,0
1.57989963769264E+018,29733,1.57989963769629E+018,base_link,0
1.57989963775204E+018,29734,1.57989963775429E+018,base_link,1024
1.57989963775747E+018,29735,1.57989963775629E+018,base_link,0
1.57989963775838E+018,29736,1.57989963775729E+018,base_link,8
1.57989963776052E+018,29737,1.57989963776029E+018,base_link,0
1.5798996377632E+018,29738,1.57989963776429E+018,base_link,64
1.57989963776632E+018,29739,1.57989963776629E+018,base_link,0
1.57989963783908E+018,29740,1.57989963784029E+018,base_link,1
1.57989963784118E+018,29741,1.57989963784229E+018,base_link,0
1.57989963784395E+018,29742,1.57989963784729E+018,base_link,1
1.57989963784643E+018,29743,1.57989963784829E+018,base_link,1024
1.57989963785348E+018,29744,1.57989963785029E+018,base_link,0
1.57989963787198E+018,29745,1.57989963787429E+018,base_link,8
1.57989963787618E+018,29746,1.57989963787629E+018,base_link,0
1.57989963788598E+018,29747,1.57989963788829E+018,base_link,2048
1.57989963788783E+018,29748,1.57989963788929E+018,base_link,0
1.57989963789051E+018,29749,1.57989963789229E+018,base_link,16384
1.57989963789375E+018,29750,1.57989963789329E+018,base_link,0
1.57989963794932E+018,29751,1.57989963795329E+018,base_link,128
1.57989963795358E+018,29752,1.57989963795629E+018,base_link,0
1.57989963797399E+018,29753,1.57989963797729E+018,base_link,64
1.57989963797597E+018,29754,1.57989963797829E+018,base_link,0
1.5798996380081E+018,29755,1.57989963801029E+018,base_link,32
1.57989963801225E+018,29756,1.57989963801229E+018,base_link,0
1.57989963802125E+018,29757,1.57989963802429E+018,base_link,1024
1.57989963802383E+018,29758,1.57989963802529E+018,base_link,0
1.57989963802649E+018,29759,1.57989963802729E+018,base_link,256
1.57989963802951E+018,29760,1.57989963802929E+018,base_link,0
1.57989963805721E+018,29761,1.57989963805929E+018,base_link,256
1.57989963805835E+018,29762,1.57989963806029E+018,base_link,0
1.57989963808768E+018,29763,1.57989963809029E+018,base_link,16
1.57989963809465E+018,29764,1.57989963809129E+018,base_link,0
1.57989963809726E+018,29765,1.57989963810029E+018,base_link,64
1.57989963809983E+018,29766,1.57989963810229E+018,base_link,0
1.57989963811981E+018,29767,1.57989963812329E+018,base_link,16384
1.57989963812236E+018,29768,1.57989963812429E+018,base_link,0
1.57989963815133E+018,29769,1.57989963815329E+018,base_link,16
1.5798996381548E+018,29770,1.57989963815429E+018,base_link,0
1.57989963818189E+018,29771,1.57989963818329E+018,base_link,512
1.57989963818349E+018,29772,1.57989963818529E+018,base_link,0
1.57989963820339E+018,29773,1.57989963820429E+018,base_link,512
1.57989963820768E+018,29774,1.57989963820629E+018,base_link,0
1.579899638216E+018,29775,1.57989963821729E+018,base_link,1
1.57989963822047E+018,29776,1.57989963821829E+018,base_link,0
1.57989963822147E+018,29777,1.57989963822429E+018,base_link,32768
1.57989963822583E+018,29778,1.57989963822529E+018,base_link,0
1.57989963823923E+018,29779,1.57989963824329E+018,base_link,32768
1.57989963824126E+018,29780,1.57989963824629E+018,base_link,32
1.57989963824669E+018,29781,1.57989963824729E+018,base_link,0
1.57989963825491E+018,29782,1.57989963825829E+018,base_link,2
1.57989963825746E+018,29783,1.57989963825929E+018,base_link,0
1.57989963827898E+018,29784,1.57989963828429E+018,base_link,512
1.57989963828534E+018,29785,1.57989963828629E+018,base_link,0
1.57989963828975E+018,29786,1.57989963829329E+018,base_link,4
